year,man_literate,man_non_literate,woman_literate,woman_non_literate,literate,non_literate,city,town_code,town
2015,99.16,0.84,93.71,6.29,96.43,3.57,Erzurum,2044,Palandöken
2015,98.38,1.62,90.13,9.87,94.31,5.69,Erzurum,1567,Pasinler
2015,96.97,3.03,83.95,16.05,90.2,9.8,Erzurum,1865,Pazaryolu
2015,94.7,5.3,82.23,17.77,88.46,11.54,Erzurum,1657,Şenkaya
2015,94.55,5.45,77.94,22.06,86.38,13.62,Erzurum,1674,Tekman
2015,96.87,3.13,81.74,18.26,89.21,10.79,Erzurum,1683,Tortum
2015,96.54,3.46,83.47,16.53,90.02,9.98,Erzurum,1851,Uzundere
2015,99.16,0.84,94.43,5.57,96.77,3.23,Erzurum,2045,Yakutiye
2015,97.58,2.42,88.74,11.26,93.21,6.79,Eskişehir,1759,Alpu
2015,98.77,1.23,91.84,8.16,95.29,4.71,Eskişehir,1777,Beylikova
2015,98.31,1.69,91.68,8.32,94.98,5.02,Eskişehir,1255,Çifteler
2015,98.76,1.24,89.73,10.27,94.11,5.89,Eskişehir,1934,Günyüzü
2015,96.63,3.37,80.59,19.41,88.75,11.25,Eskişehir,1939,Han
2015,98.95,1.05,93.26,6.74,96.14,3.86,Eskişehir,1808,İnönü
2015,98.47,1.53,91.15,8.85,94.84,5.16,Eskişehir,1508,Mahmudiye
2015,99.05,0.95,96.21,3.79,97.62,2.38,Eskişehir,1973,Mihalgazi
2015,98.21,1.79,92.86,7.14,95.52,4.48,Eskişehir,1527,Mihalıççık
2015,99.4,0.6,97.03,2.97,98.19,1.81,Eskişehir,2046,Odunpazarı
2015,97.88,2.12,90.34,9.66,94.14,5.86,Eskişehir,1599,Sarıcakaya
2015,98.41,1.59,91.75,8.25,95.13,4.87,Eskişehir,1618,Seyitgazi
2015,98.82,1.18,92.87,7.13,95.86,4.14,Eskişehir,1632,Sivrihisar
2015,99.4,0.6,96.63,3.37,98.02,1.98,Eskişehir,2047,Tepebaşı
2015,97.85,2.15,87.17,12.83,92.53,7.47,Gaziantep,1139,Araban
2015,98.02,1.98,88.32,11.68,93.24,6.76,Gaziantep,1415,İslahiye
2015,98.42,1.58,84.65,15.35,91.7,8.3,Gaziantep,1956,Karkamış
2015,98.0,2.0,87.86,12.14,92.89,7.11,Gaziantep,1546,Nizip
2015,97.91,2.09,88.5,11.5,93.24,6.76,Gaziantep,1974,Nurdağı
2015,98.54,1.46,87.44,12.56,93.07,6.93,Gaziantep,1549,Oğuzeli
2015,99.1,0.9,93.45,6.55,96.28,3.72,Gaziantep,1841,Şahinbey
2015,99.03,0.97,93.61,6.39,96.36,3.64,Gaziantep,1844,Şehitkamil
2015,97.63,2.37,84.64,15.36,91.17,8.83,Gaziantep,1720,Yavuzeli
2015,95.87,4.13,82.82,17.18,89.41,10.59,Giresun,1133,Alucra
2015,98.66,1.34,93.39,6.61,95.98,4.02,Giresun,1212,Bulancak
2015,92.52,7.48,65.97,34.03,79.04,20.96,Giresun,1893,Çamoluk
2015,96.1,3.9,85.52,14.48,90.7,9.3,Giresun,1894,Çanakçı
2015,95.57,4.43,80.05,19.95,87.89,12.11,Giresun,1272,Dereli
2015,98.25,1.75,92.13,7.87,95.22,4.78,Giresun,1912,Doğankent
2015,98.2,1.8,92.85,7.15,95.52,4.48,Giresun,1320,Espiye
2015,97.91,2.09,87.56,12.44,92.36,7.64,Giresun,1324,Eynesil
2015,98.08,1.92,90.39,9.61,94.16,5.84,Giresun,1361,Görele
2015,97.08,2.92,91.52,8.48,94.26,5.74,Giresun,1930,Güce
2015,98.17,1.83,88.72,11.28,93.5,6.5,Giresun,1465,Keşap
2015,98.83,1.17,93.32,6.68,96.03,3.97,Giresun,1352,Merkez
2015,98.45,1.55,93.84,6.16,96.13,3.87,Giresun,1837,Piraziz
2015,97.1,2.9,88.96,11.04,92.94,7.06,Giresun,1654,Şebinkarahisar
2015,98.19,1.81,90.48,9.52,94.25,5.75,Giresun,1678,Tirebolu
2015,97.16,2.84,87.2,12.8,92.12,7.88,Giresun,1854,Yağlıdere
2015,98.62,1.38,91.3,8.7,94.98,5.02,Gümüşhane,1458,Kelkit
2015,98.89,1.11,93.09,6.91,95.99,4.01,Gümüşhane,1822,Köse
2015,97.87,2.13,84.25,15.75,91.28,8.72,Gümüşhane,1971,Kürtün
2015,99.24,0.76,95.52,4.48,97.42,2.58,Gümüşhane,1369,Merkez
2015,97.32,2.68,87.22,12.78,92.29,7.71,Gümüşhane,1660,Şiran
2015,98.38,1.62,91.0,9.0,94.68,5.32,Gümüşhane,1684,Torul
2015,98.95,1.05,87.56,12.44,95.7,4.3,Hakkari,1261,Çukurca
2015,98.22,1.78,89.43,10.57,94.16,5.84,Hakkari,1377,Merkez
2015,95.47,4.53,80.23,19.77,88.76,11.24,Hakkari,1656,Şemdinli
2015,97.15,2.85,87.14,12.86,92.37,7.63,Hakkari,1737,Yüksekova
2015,97.93,2.07,94.89,5.11,96.43,3.57,Hatay,1131,Altınözü
2015,99.03,0.97,96.43,3.57,97.74,2.26,Hatay,2080,Antakya
2015,98.74,1.26,95.96,4.04,97.34,2.66,Hatay,2081,Arsuz
2015,99.18,0.82,97.74,2.26,98.46,1.54,Hatay,1887,Belen
2015,98.84,1.16,95.9,4.1,97.33,2.67,Hatay,2082,Defne
2015,98.87,1.13,95.68,4.32,97.29,2.71,Hatay,1289,Dörtyol
2015,98.86,1.14,96.03,3.97,97.45,2.55,Hatay,1792,Erzin
2015,98.45,1.55,95.35,4.65,96.93,3.07,Hatay,1382,Hassa
2015,99.11,0.89,96.76,3.24,97.95,2.05,Hatay,1413,İskenderun
2015,98.38,1.62,95.56,4.44,96.98,3.02,Hatay,1468,Kırıkhan
2015,98.34,1.66,95.53,4.47,96.95,3.05,Hatay,1970,Kumlu
2015,99.37,0.63,97.15,2.85,98.27,1.73,Hatay,2083,Payas
2015,98.54,1.46,95.24,4.76,96.89,3.11,Hatay,1585,Reyhanlı
2015,98.39,1.61,95.15,4.85,96.7,3.3,Hatay,1591,Samandağ
2015,98.26,1.74,94.77,5.23,96.59,3.41,Hatay,1721,Yayladağı
2015,97.78,2.22,84.86,15.14,91.7,8.3,Iğdır,1142,Aralık
2015,96.52,3.48,82.43,17.57,89.63,10.37,Iğdır,2011,Karakoyunlu
2015,97.27,2.73,86.88,13.12,92.21,7.79,Iğdır,1398,Merkez
2015,96.45,3.55,82.5,17.5,89.72,10.28,Iğdır,1692,Tuzluca
2015,98.37,1.63,93.54,6.46,95.93,4.07,Isparta,1755,Aksu
2015,99.16,0.84,96.67,3.33,97.92,2.08,Isparta,1154,Atabey
2015,98.87,1.13,95.58,4.42,97.25,2.75,Isparta,1297,Eğirdir
2015,98.49,1.51,95.68,4.32,97.05,2.95,Isparta,1341,Gelendost
2015,98.95,1.05,93.44,6.56,96.18,3.82,Isparta,1929,Gönen
2015,98.81,1.19,93.95,6.05,96.36,3.64,Isparta,1456,Keçiborlu
2015,99.17,0.83,96.28,3.72,97.72,2.28,Isparta,1401,Merkez
2015,98.73,1.27,92.56,7.44,95.56,4.44,Isparta,1651,Şarkikaraağaç
2015,98.68,1.32,91.99,8.01,95.27,4.73,Isparta,1615,Senirkent
2015,97.12,2.88,83.56,16.44,90.35,9.65,Isparta,1648,Sütçüler
2015,99.36,0.64,96.23,3.77,97.85,2.15,Isparta,1699,Uluborlu
2015,98.36,1.64,91.13,8.87,94.66,5.34,Isparta,1717,Yalvaç
2015,99.36,0.64,95.79,4.21,97.65,2.35,Isparta,2001,Yenişarbademli
2015,99.27,0.73,96.58,3.42,98.07,1.93,İstanbul,1103,Adalar
2015,98.66,1.34,93.87,6.13,96.34,3.66,İstanbul,2048,Arnavutköy
2015,99.15,0.85,95.89,4.11,97.5,2.5,İstanbul,2049,Ataşehir
2015,99.36,0.64,96.33,3.67,97.85,2.15,İstanbul,2003,Avcılar
2015,99.12,0.88,94.89,5.11,97.04,2.96,İstanbul,2004,Bağcılar
2015,99.27,0.73,95.74,4.26,97.51,2.49,İstanbul,2005,Bahçelievler
2015,99.57,0.43,98.39,1.61,98.94,1.06,İstanbul,1166,Bakırköy
2015,99.23,0.77,96.41,3.59,97.83,2.17,İstanbul,2050,Başakşehir
2015,99.34,0.66,96.45,3.55,97.91,2.09,İstanbul,1886,Bayrampaşa
2015,99.72,0.28,98.58,1.42,99.11,0.89,İstanbul,1183,Beşiktaş
2015,99.21,0.79,95.37,4.63,97.29,2.71,İstanbul,1185,Beykoz
2015,99.54,0.46,97.9,2.1,98.7,1.3,İstanbul,2051,Beylikdüzü
2015,98.8,1.2,94.07,5.93,96.5,3.5,İstanbul,1186,Beyoğlu
2015,99.38,0.62,97.08,2.92,98.22,1.78,İstanbul,1782,Büyükçekmece
2015,99.31,0.69,96.94,3.06,98.15,1.85,İstanbul,1237,Çatalca
2015,99.3,0.7,96.16,3.84,97.75,2.25,İstanbul,2052,Çekmeköy
2015,99.13,0.87,94.65,5.35,96.96,3.04,İstanbul,2016,Esenler
2015,99.19,0.81,95.18,4.82,97.24,2.76,İstanbul,2053,Esenyurt
2015,99.27,0.73,96.0,4.0,97.65,2.35,İstanbul,1325,Eyüp
2015,98.91,1.09,95.31,4.69,97.09,2.91,İstanbul,1327,Fatih
2015,99.09,0.91,95.17,4.83,97.15,2.85,İstanbul,1336,Gaziosmanpaşa
2015,99.28,0.72,95.78,4.22,97.54,2.46,İstanbul,2010,Güngören
2015,99.61,0.39,98.39,1.61,98.94,1.06,İstanbul,1421,Kadıköy
2015,99.26,0.74,95.74,4.26,97.53,2.47,İstanbul,1810,Kağıthane
2015,99.3,0.7,95.7,4.3,97.49,2.51,İstanbul,1449,Kartal
2015,99.13,0.87,95.73,4.27,97.43,2.57,İstanbul,1823,Küçükçekmece
2015,99.35,0.65,96.6,3.4,97.96,2.04,İstanbul,2012,Maltepe
2015,99.28,0.72,95.85,4.15,97.59,2.41,İstanbul,1835,Pendik
2015,99.15,0.85,94.56,5.44,96.91,3.09,İstanbul,2054,Sancaktepe
2015,99.37,0.63,96.51,3.49,97.94,2.06,İstanbul,1604,Sarıyer
2015,98.78,1.22,95.36,4.64,97.12,2.88,İstanbul,1659,Şile
2015,99.27,0.73,96.77,3.23,98.13,1.87,İstanbul,1622,Silivri
2015,99.2,0.8,96.4,3.6,97.76,2.24,İstanbul,1663,Şişli
2015,98.99,1.01,93.54,6.46,96.35,3.65,İstanbul,2014,Sultanbeyli
2015,98.99,1.01,94.35,5.65,96.73,3.27,İstanbul,2055,Sultangazi
2015,99.41,0.59,96.56,3.44,98.03,1.97,İstanbul,2015,Tuzla
2015,99.3,0.7,95.89,4.11,97.61,2.39,İstanbul,1852,Ümraniye
2015,99.43,0.57,96.71,3.29,98.04,1.96,İstanbul,1708,Üsküdar
2015,99.07,0.93,95.31,4.69,97.19,2.81,İstanbul,1739,Zeytinburnu
2015,99.6,0.4,98.23,1.77,98.97,1.03,İzmir,1128,Aliağa
2015,99.67,0.33,98.29,1.71,98.96,1.04,İzmir,2006,Balçova
2015,98.35,1.65,94.61,5.39,96.44,3.56,İzmir,1178,Bayındır
2015,99.35,0.65,96.72,3.28,98.03,1.97,İzmir,2056,Bayraklı
2015,98.85,1.15,96.31,3.69,97.58,2.42,İzmir,1181,Bergama
2015,99.31,0.69,97.46,2.54,98.38,1.62,İzmir,1776,Beydağ
2015,99.38,0.62,96.97,3.03,98.17,1.83,İzmir,1203,Bornova
2015,99.46,0.54,97.41,2.59,98.44,1.56,İzmir,1780,Buca
2015,99.62,0.38,99.04,0.96,99.34,0.66,İzmir,1251,Çeşme
2015,99.39,0.61,97.22,2.78,98.3,1.7,İzmir,2007,Çiğli
2015,99.3,0.7,97.68,2.32,98.48,1.52,İzmir,1280,Dikili
2015,99.5,0.5,97.81,2.19,98.79,1.21,İzmir,1334,Foça
2015,99.5,0.5,98.03,1.97,98.77,1.23,İzmir,2009,Gaziemir
2015,99.58,0.42,98.44,1.56,99.03,0.97,İzmir,2018,Güzelbahçe
2015,99.35,0.65,97.25,2.75,98.29,1.71,İzmir,2057,Karabağlar
2015,99.76,0.24,98.34,1.66,99.07,0.93,İzmir,1432,Karaburun
2015,99.61,0.39,98.66,1.34,99.11,0.89,İzmir,1448,Karşıyaka
2015,99.05,0.95,96.12,3.88,97.61,2.39,İzmir,1461,Kemalpaşa
2015,98.58,1.42,96.06,3.94,97.32,2.68,İzmir,1467,Kınık
2015,98.33,1.67,93.72,6.28,96.03,3.97,İzmir,1477,Kiraz
2015,98.93,1.07,95.99,4.01,97.42,2.58,İzmir,1819,Konak
2015,99.31,0.69,97.09,2.91,98.21,1.79,İzmir,1826,Menderes
2015,99.22,0.78,97.02,2.98,98.14,1.86,İzmir,1521,Menemen
2015,99.41,0.59,98.32,1.68,98.87,1.13,İzmir,2013,Narlıdere
2015,99.02,0.98,96.29,3.71,97.65,2.35,İzmir,1563,Ödemiş
2015,99.29,0.71,97.83,2.17,98.58,1.42,İzmir,1611,Seferihisar
2015,99.02,0.98,94.9,5.1,96.96,3.04,İzmir,1612,Selçuk
2015,99.12,0.88,97.65,2.35,98.37,1.63,İzmir,1677,Tire
2015,98.98,1.02,95.21,4.79,97.11,2.89,İzmir,1682,Torbalı
2015,99.59,0.41,98.5,1.5,99.06,0.94,İzmir,1703,Urla
2015,98.06,1.94,88.38,11.62,93.32,6.68,Kahramanmaraş,1107,Afşin
2015,97.65,2.35,92.16,7.84,94.94,5.06,Kahramanmaraş,1136,Andırın
2015,96.05,3.95,85.47,14.53,90.88,9.12,Kahramanmaraş,1785,Çağlayancerit
2015,97.66,2.34,89.4,10.6,93.63,6.37,Kahramanmaraş,2084,Dulkadiroğlu
2015,97.06,2.94,92.03,7.97,94.67,5.33,Kahramanmaraş,1919,Ekinözü
2015,98.31,1.69,92.34,7.66,95.38,4.62,Kahramanmaraş,1299,Elbistan
2015,97.43,2.57,89.12,10.88,93.33,6.67,Kahramanmaraş,1353,Göksun
2015,95.97,4.03,86.99,13.01,91.6,8.4,Kahramanmaraş,1975,Nurhak
2015,98.23,1.77,92.32,7.68,95.27,4.73,Kahramanmaraş,2085,Onikişubat
2015,95.36,4.64,83.36,16.64,89.36,10.64,Kahramanmaraş,1570,Pazarcık
2015,97.89,2.11,89.53,10.47,93.83,6.17,Kahramanmaraş,1694,Türkoğlu
2015,95.18,4.82,75.09,24.91,84.73,15.27,Karabük,1296,Eflani
2015,97.01,2.99,83.69,16.31,90.53,9.47,Karabük,1321,Eskipazar
2015,99.02,0.98,93.88,6.12,96.52,3.48,Karabük,1433,Merkez
2015,92.83,7.17,69.39,30.61,81.2,18.8,Karabük,1561,Ovacık
2015,98.69,1.31,93.61,6.39,96.06,3.94,Karabük,1587,Safranbolu
2015,95.51,4.49,79.23,20.77,87.19,12.81,Karabük,1856,Yenice
2015,98.69,1.31,95.72,4.28,97.19,2.81,Karaman,1768,Ayrancı
2015,97.71,2.29,94.93,5.07,96.33,3.67,Karaman,1884,Başyayla
2015,98.38,1.62,93.64,6.36,96.04,3.96,Karaman,1316,Ermenek
2015,98.53,1.47,93.53,6.47,95.92,4.08,Karaman,1862,Kazımkarabekir
2015,99.06,0.94,95.72,4.28,97.37,2.63,Karaman,1439,Merkez
2015,99.55,0.45,97.62,2.38,98.6,1.4,Karaman,1983,Sarıveliler
2015,97.87,2.13,87.11,12.89,92.9,7.1,Kars,1756,Akyaka
2015,97.03,2.97,84.04,15.96,90.79,9.21,Kars,1149,Arpaçay
2015,96.56,3.44,83.57,16.43,90.3,9.7,Kars,1279,Digor
2015,96.96,3.04,86.26,13.74,91.69,8.31,Kars,1424,Kağızman
2015,98.41,1.59,90.73,9.27,94.7,5.3,Kars,1447,Merkez
2015,97.88,2.12,84.32,15.68,91.7,8.3,Kars,1601,Sarıkamış
2015,98.31,1.69,88.43,11.57,93.48,6.52,Kars,1614,Selim
2015,96.21,3.79,84.81,15.19,90.63,9.37,Kars,1645,Susuz
2015,98.71,1.29,95.87,4.13,97.31,2.69,Kastamonu,1101,Abana
2015,97.96,2.04,87.61,12.39,92.65,7.35,Kastamonu,1867,Ağlı
2015,97.02,2.98,88.59,11.41,92.75,7.25,Kastamonu,1140,Araç
2015,93.94,6.06,72.81,27.19,83.3,16.7,Kastamonu,1162,Azdavay
2015,97.11,2.89,89.23,10.77,93.15,6.85,Kastamonu,1208,Bozkurt
2015,97.51,2.49,90.16,9.84,93.71,6.29,Kastamonu,1238,Çatalzeytin
2015,95.96,4.04,83.43,16.57,89.74,10.26,Kastamonu,1221,Cide
2015,97.8,2.2,87.59,12.41,92.52,7.48,Kastamonu,1264,Daday
2015,98.18,1.82,91.98,8.02,95.04,4.96,Kastamonu,1277,Devrekani
2015,93.04,6.96,77.42,22.58,85.05,14.95,Kastamonu,1915,Doğanyurt
2015,96.74,3.26,84.46,15.54,90.5,9.5,Kastamonu,1940,Hanönü
2015,96.88,3.12,84.69,15.31,90.51,9.49,Kastamonu,1805,İhsangazi
2015,96.45,3.55,86.19,13.81,91.38,8.62,Kastamonu,1410,İnebolu
2015,97.66,2.34,93.47,6.53,95.6,4.4,Kastamonu,1499,Küre
2015,98.65,1.35,92.33,7.67,95.41,4.59,Kastamonu,1450,Merkez
2015,90.46,9.54,70.22,29.78,80.63,19.37,Kastamonu,1836,Pınarbaşı
2015,94.4,5.6,81.86,18.14,88.33,11.67,Kastamonu,1845,Şenpazar
2015,98.47,1.53,90.39,9.61,94.4,5.6,Kastamonu,1984,Seydiler
2015,97.02,2.98,86.18,13.82,91.44,8.56,Kastamonu,1666,Taşköprü
2015,97.91,2.09,92.33,7.67,95.02,4.98,Kastamonu,1685,Tosya
2015,98.62,1.38,85.75,14.25,92.19,7.81,Kayseri,1752,Akkışla
2015,98.6,1.4,88.95,11.05,93.78,6.22,Kayseri,1218,Bünyan
2015,98.29,1.71,89.45,10.55,93.86,6.14,Kayseri,1275,Develi
2015,97.82,2.18,84.61,15.39,91.38,8.62,Kayseri,1330,Felahiye
2015,99.01,0.99,95.37,4.63,97.19,2.81,Kayseri,1936,Hacılar
2015,98.42,1.58,88.99,11.01,93.83,6.17,Kayseri,1409,İncesu
2015,99.23,0.77,95.09,4.91,97.15,2.85,Kayseri,1863,Kocasinan
2015,99.41,0.59,96.64,3.36,98.02,1.98,Kayseri,1864,Melikgazi
2015,98.12,1.88,86.31,13.69,91.99,8.01,Kayseri,1978,Özvatan
2015,98.3,1.7,89.79,10.21,94.2,5.8,Kayseri,1576,Pınarbaşı
2015,97.96,2.04,86.16,13.84,92.05,7.95,Kayseri,1603,Sarıoğlan
2015,96.41,3.59,83.84,16.16,90.25,9.75,Kayseri,1605,Sarız
2015,99.52,0.48,96.78,3.22,98.15,1.85,Kayseri,1846,Talas
2015,98.5,1.5,87.73,12.27,93.23,6.77,Kayseri,1680,Tomarza
2015,98.52,1.48,88.76,11.24,93.7,6.3,Kayseri,1715,Yahyalı
2015,98.93,1.07,92.02,7.98,95.46,4.54,Kayseri,1727,Yeşilhisar
2015,98.5,1.5,95.41,4.59,97.06,2.94,Kilis,2023,Elbeyli
2015,98.08,1.92,92.94,7.06,95.49,4.51,Kilis,1476,Merkez
2015,96.6,3.4,85.54,14.46,91.1,8.9,Kilis,2024,Musabeyli
2015,97.46,2.54,89.2,10.8,93.34,6.66,Kilis,2025,Polateli
2015,97.95,2.05,92.45,7.55,95.17,4.83,Kırıkkale,1880,Bahşili
2015,98.24,1.76,87.52,12.48,92.99,7.01,Kırıkkale,1882,Balışeyh
2015,97.98,2.02,83.52,16.48,90.86,9.14,Kırıkkale,1901,Çelebi
2015,96.25,3.75,81.1,18.9,88.61,11.39,Kırıkkale,1268,Delice
2015,97.93,2.07,82.49,17.51,90.27,9.73,Kırıkkale,1954,Karakeçili
2015,97.48,2.52,83.79,16.21,90.56,9.44,Kırıkkale,1463,Keskin
2015,99.38,0.62,94.7,5.3,97.03,2.97,Kırıkkale,1469,Merkez
2015,97.04,2.96,80.18,19.82,88.87,11.13,Kırıkkale,1638,Sulakyurt
2015,99.61,0.39,97.02,2.98,98.32,1.68,Kırıkkale,1992,Yahşihan
2015,98.95,1.05,95.61,4.39,97.3,2.7,Kırklareli,1163,Babaeski
2015,98.58,1.42,92.57,7.43,95.86,4.14,Kırklareli,1270,Demirköy
2015,97.39,2.61,90.85,9.15,94.42,5.58,Kırklareli,1480,Kofçaz
2015,99.36,0.64,96.93,3.07,98.16,1.84,Kırklareli,1505,Lüleburgaz
2015,98.93,1.07,96.15,3.85,97.57,2.43,Kırklareli,1471,Merkez
2015,97.96,2.04,90.73,9.27,94.35,5.65,Kırklareli,1572,Pehlivanköy
2015,99.02,0.98,93.95,6.05,96.61,3.39,Kırklareli,1577,Pınarhisar
2015,98.5,1.5,94.72,5.28,96.64,3.36,Kırklareli,1714,Vize
2015,96.1,3.9,79.97,20.03,87.76,12.24,Kırşehir,1869,Akçakent
2015,98.68,1.32,86.91,13.09,92.68,7.32,Kırşehir,1754,Akpınar
2015,99.38,0.62,86.0,14.0,92.65,7.35,Kırşehir,1890,Boztepe
2015,98.4,1.6,91.87,8.13,95.05,4.95,Kırşehir,1254,Çiçekdağı
2015,98.71,1.29,90.03,9.97,94.31,5.69,Kırşehir,1429,Kaman
2015,98.98,1.02,94.3,5.7,96.63,3.37,Kırşehir,1472,Merkez
2015,99.23,0.77,95.59,4.41,97.39,2.61,Kırşehir,1529,Mucur
2015,99.33,0.67,95.66,4.34,97.52,2.48,Kocaeli,2058,Başiskele
2015,99.28,0.72,95.66,4.34,97.52,2.48,Kocaeli,2059,Çayırova
2015,99.18,0.82,95.25,4.75,97.25,2.75,Kocaeli,2060,Darıca
2015,99.13,0.87,95.62,4.38,97.39,2.61,Kocaeli,2030,Derince
2015,98.88,1.12,93.01,6.99,96.03,3.97,Kocaeli,2061,Dilovası
2015,99.29,0.71,96.05,3.95,97.7,2.3,Kocaeli,1338,Gebze
2015,99.37,0.63,96.4,3.6,97.92,2.08,Kocaeli,1355,Gölcük
2015,99.23,0.77,96.41,3.59,97.8,2.2,Kocaeli,2062,İzmit
2015,97.25,2.75,88.09,11.91,93.01,6.99,Kocaeli,1430,Kandıra
2015,99.02,0.98,95.4,4.6,97.21,2.79,Kocaeli,1440,Karamürsel
2015,99.28,0.72,95.33,4.67,97.34,2.66,Kocaeli,2063,Kartepe
2015,98.94,1.06,94.47,5.53,96.72,3.28,Kocaeli,1821,Körfez
2015,98.71,1.29,92.67,7.33,95.55,4.45,Konya,1868,Ahırlı
2015,98.47,1.53,93.29,6.71,95.79,4.21,Konya,1753,Akören
2015,98.91,1.09,93.72,6.28,96.26,3.74,Konya,1122,Akşehir
2015,99.6,0.4,95.44,4.56,97.52,2.48,Konya,1760,Altınekin
2015,98.59,1.41,94.47,5.53,96.5,3.5,Konya,1188,Beyşehir
2015,98.45,1.55,94.27,5.73,96.3,3.7,Konya,1207,Bozkır
2015,97.62,2.38,90.31,9.69,93.99,6.01,Konya,1902,Çeltik
2015,98.91,1.09,91.97,8.03,95.39,4.61,Konya,1222,Cihanbeyli
2015,99.0,1.0,95.67,4.33,97.32,2.68,Konya,1262,Çumra
2015,95.88,4.12,89.39,10.61,92.53,7.47,Konya,1907,Derbent
2015,96.08,3.92,85.35,14.65,90.69,9.31,Konya,1789,Derebucak
2015,98.0,2.0,91.65,8.35,94.68,5.32,Konya,1285,Doğanhisar
2015,97.85,2.15,91.89,8.11,94.85,5.15,Konya,1920,Emirgazi
2015,98.47,1.53,93.95,6.05,96.18,3.82,Konya,1312,Ereğli
2015,98.64,1.36,94.65,5.35,96.63,3.37,Konya,1933,Güneysınır
2015,98.37,1.63,93.84,6.16,96.09,3.91,Konya,1375,Hadim
2015,99.02,0.98,95.53,4.47,97.26,2.74,Konya,1937,Halkapınar
2015,98.55,1.45,92.2,7.8,95.26,4.74,Konya,1804,Hüyük
2015,98.71,1.29,91.96,8.04,95.29,4.71,Konya,1400,Ilgın
2015,98.96,1.04,94.82,5.18,96.9,3.1,Konya,1422,Kadınhanı
2015,98.73,1.27,94.29,5.71,96.5,3.5,Konya,1441,Karapınar
2015,99.21,0.79,95.7,4.3,97.46,2.54,Konya,1814,Karatay
2015,98.51,1.49,90.99,9.01,94.66,5.34,Konya,1491,Kulu
2015,99.34,0.66,96.77,3.23,98.04,1.96,Konya,1827,Meram
2015,99.37,0.63,95.63,4.37,97.47,2.53,Konya,1598,Sarayönü
2015,99.54,0.46,97.43,2.57,98.46,1.54,Konya,1839,Selçuklu
2015,98.94,1.06,95.24,4.76,97.08,2.92,Konya,1617,Seydişehir
2015,98.49,1.51,91.35,8.65,94.85,5.15,Konya,1848,Taşkent
2015,98.73,1.27,93.52,6.48,96.06,3.94,Konya,1990,Tuzlukçu
2015,98.84,1.16,90.22,9.78,94.45,5.55,Konya,1994,Yalıhüyük
2015,98.25,1.75,89.1,10.9,93.56,6.44,Konya,1735,Yunak
2015,99.11,0.89,96.86,3.14,97.97,2.03,Kütahya,1132,Altıntaş
2015,98.38,1.62,92.7,7.3,95.49,4.51,Kütahya,1764,Aslanapa
2015,98.5,1.5,88.0,12.0,93.01,6.99,Kütahya,1898,Çavdarhisar
2015,98.63,1.37,95.05,4.95,96.8,3.2,Kütahya,1288,Domaniç
2015,99.34,0.66,91.19,8.81,95.25,4.75,Kütahya,1790,Dumlupınar
2015,99.21,0.79,96.47,3.53,97.78,2.22,Kütahya,1304,Emet
2015,98.69,1.31,95.1,4.9,96.86,3.14,Kütahya,1339,Gediz
2015,98.51,1.49,94.82,5.18,96.62,3.38,Kütahya,1802,Hisarcık
2015,99.23,0.77,97.02,2.98,98.12,1.88,Kütahya,1500,Merkez
2015,97.48,2.52,91.52,8.48,94.41,5.59,Kütahya,1979,Pazarlar
2015,97.89,2.11,88.93,11.07,93.2,6.8,Kütahya,1843,Şaphane
2015,98.12,1.88,93.45,6.55,95.72,4.28,Kütahya,1625,Simav
2015,99.33,0.67,96.82,3.18,98.06,1.94,Kütahya,1671,Tavşanlı
2015,96.75,3.25,82.95,17.05,90.1,9.9,Malatya,1114,Akçadağ
2015,95.27,4.73,80.44,19.56,87.88,12.12,Malatya,1143,Arapgir
2015,93.91,6.09,72.62,27.38,83.37,16.63,Malatya,1148,Arguvan
2015,98.21,1.79,90.95,9.05,94.52,5.48,Malatya,1772,Battalgazi
2015,97.31,2.69,87.23,12.77,92.25,7.75,Malatya,1265,Darende
2015,96.84,3.16,84.59,15.41,90.8,9.2,Malatya,1286,Doğanşehir
2015,94.9,5.1,74.41,25.59,84.42,15.58,Malatya,1914,Doğanyol
2015,95.38,4.62,77.07,22.93,86.2,13.8,Malatya,1390,Hekimhan
2015,93.58,6.42,71.29,28.71,81.85,18.15,Malatya,1953,Kale
2015,95.14,4.86,80.68,19.32,87.78,12.22,Malatya,1969,Kuluncak
2015,89.82,10.18,64.75,35.25,76.6,23.4,Malatya,1582,Pütürge
2015,97.05,2.95,85.41,14.59,91.31,8.69,Malatya,1995,Yazıhan
2015,98.58,1.42,92.28,7.72,95.43,4.57,Malatya,1729,Yeşilyurt
2015,98.96,1.04,96.53,3.47,97.75,2.25,Manisa,1751,Ahmetli
2015,99.08,0.92,95.76,4.24,97.41,2.59,Manisa,1118,Akhisar
2015,98.56,1.44,92.76,7.24,95.68,4.32,Manisa,1127,Alaşehir
2015,98.96,1.04,95.08,4.92,96.88,3.12,Manisa,1269,Demirci
2015,97.74,2.26,90.84,9.16,94.28,5.72,Manisa,1793,Gölmarmara
2015,98.56,1.44,96.06,3.94,97.27,2.73,Manisa,1362,Gördes
2015,98.88,1.12,94.72,5.28,97.0,3.0,Manisa,1470,Kırkağaç
2015,98.76,1.24,93.05,6.95,95.86,4.14,Manisa,1965,Köprübaşı
